id	filename	md5	size	state
3d072937-87d2-4f7a-81b7-1497d8384138	b870c659-e192-4551-adc6-4cf5fdc10d2a.mirbase21.mirnas.quantification.txt	88080dd060d1c2866a01fd3ed6fa8fc1	50460	validated
3d1f7f96-498e-4919-adc8-03ebaadaa55a	e7af122b-5e57-4afd-bfb3-ce08ad648a3b.mirbase21.mirnas.quantification.txt	800d466e24c89fc398100dfa36eb76cd	50221	validated
3d236b1e-3a06-4d2e-b304-0cac976a4090	bc64f922-b6e6-416a-964d-9d7225c3bf50.mirnaseq.isoforms.quantification.txt	6b5957a0c1965f0947394742a7da5d59	806250	validated
3d257b5d-63f0-44b0-a6a7-7d1bd99e4858	110fa573-76d1-4db3-bcd9-b83bb23bd368.mirbase21.mirnas.quantification.txt	8726188b4a998a7d899b07ad722a7460	50206	validated
3d26973b-79e2-43f2-b3e8-abb548b4d29b	6f22ffbc-4a09-44b6-a610-d8cc4ad551ff.mirnaseq.mirnas.quantification.txt	c054a25200cd73a6333b61c639935f7f	50764	validated
3d27c9c0-fa5e-40c1-8c1d-814854eb7944	86c8ba8b-eba5-4853-87ec-d0fe070cbeb0.mirbase21.isoforms.quantification.txt	9d443f1653d1f0d872ade6d3a3b5bdfa	267324	validated
3d2b5bb1-4a7b-4882-a1e3-2bea19a34fcf	acfd3fa0-7112-4ea3-8f81-0cdf19e81b8c.mirbase21.isoforms.quantification.txt	b261d0c79d4c495d77fe7a4c1930a4ee	420918	validated
3d42ecf0-90f4-4874-83e4-44983e74413b	f0025a2f-8dec-4930-927c-d4e1a758a445.mirbase21.isoforms.quantification.txt	f3ff86805e5b48ce5c21f590ac753d07	337986	validated
3d45d072-52bb-4cdd-8805-de5ddad4367b	f7893669-3259-4a24-bd5e-f06ad2ebf451.mirbase21.mirnas.quantification.txt	2bf6dd1e29a8a71076b25e1f04e1e627	50156	validated
3d4601da-e060-4fd9-9598-ec6087a9971e	d2bb644a-6aca-4ef6-91a8-50f528ab4bd0.mirnaseq.isoforms.quantification.txt	01532c2a9b592b4766a0984323d1dee2	532636	validated
3d5695fd-6ff9-40e6-8dc1-9fdbb10d9254	5b840104-cb4a-40e4-83ca-f348ed635ba8.mirnaseq.isoforms.quantification.txt	23774f55afd16233fdffb16439a578c4	920803	validated
3d5a97ed-a832-48c2-bdd4-6ab76aaa0386	82dece6a-6dfa-42fe-828d-f908cc08fe87.mirnaseq.mirnas.quantification.txt	2acdc041f0005d4226c8578e1258e749	50710	validated
3d63866d-9e05-4b83-8213-9d87875c43e6	768a3bc8-2d00-443b-8ad7-0a1b42ebc5bd.mirbase21.mirnas.quantification.txt	95f27a8037c68cf67259f79b003da774	50231	validated
3d7106a8-6fb5-41f0-a5e7-06b32a23c28b	6d889a42-86b7-4099-92e8-64b533f515eb.mirbase21.mirnas.quantification.txt	5327af598a84dc23aa085e68ae3d59aa	50403	validated
3d778b90-4a78-43c0-bfc9-9aa0f279cfd4	cfb0dc27-ce4f-4d72-b67b-bfee9e0bbb2b.mirnaseq.mirnas.quantification.txt	0ac8624ff79d14682be0154d3b290a90	50773	validated
3d7860ac-c762-49c9-b25e-eca4e5959fd6	3acb2e71-7e4b-417f-981f-48555639dce3.mirbase21.isoforms.quantification.txt	7e16bc1e8c0b366fc40b4d005885d053	395488	validated
3d7a7ae7-0c9c-4ec5-a60e-c3d822e2afc9	7b516664-4489-4395-b0f1-a5150ef0ddd4.mirnaseq.isoforms.quantification.txt	c1641b296668ee7807b5a75206edebd5	803359	validated
3d7b8855-9261-45c0-b8fe-0409e96ec71c	58da277d-9658-4e49-80f8-e94f62e0cfd6.mirbase21.isoforms.quantification.txt	6e0fb07379db3e881cb373b1974870e8	321725	validated
3d7dcecb-99f1-4369-b787-49e6ac7b7549	c15bdbed-9072-4f4f-970a-5245b8aaf46e.mirnaseq.isoforms.quantification.txt	5900488faf661131dd12d0ab1822eaf2	881802	validated
3d8144bf-0b8e-4b01-97f1-d9f76a799624	865f8168-24a0-46b7-ae90-acf6fcc63850.mirnaseq.mirnas.quantification.txt	be34017da896ba3d9ead436bb674af79	50783	validated
3d8bdeaa-ea62-4bb8-89ec-ac38ac193ffc	9804f9e5-df8f-4dc7-a2b9-6084d68d5816.mirbase21.mirnas.quantification.txt	a857e2c3630d511cad1f8433bf3c5cdc	50211	validated
3d9ef52e-28c3-40a7-a5d3-ef7e6b2408fe	4f853429-0268-42a7-b1ba-aa1067013b41.mirbase21.mirnas.quantification.txt	a6a3aca3797ebb58051d0dbe62ba2b57	50095	validated
3db11139-abb0-4cb5-9baf-892779108e67	c495f93b-e23e-4a9e-9e71-2b521f2daa09.mirnaseq.isoforms.quantification.txt	a03e0287c2da49cf42f594557bf7a468	737150	validated
3db134ea-4608-401a-8ef3-b2c43a6204b6	7653db89-aaf3-4197-aa50-a9e48ae8fcde.mirbase21.mirnas.quantification.txt	1b5878330bc944fa9b5c232f3338aa3d	50354	validated
3db4d2ab-0453-4f7b-b2ce-726b9270c185	90856054-862e-41ee-8305-984433fef9fe.mirbase21.mirnas.quantification.txt	49942eea257c39efbe9c05fb82030e42	50337	validated
3dc1d699-a08f-4118-9d50-01fa75320513	efc80726-3758-4dac-9bda-2432622db080.mirnaseq.isoforms.quantification.txt	2d47d02a07d06ed341d3da8ea57bc358	859559	validated
3dcc88c1-e51b-49fd-97fd-c2d38f12568e	d8318df1-f261-40d1-a92a-17e5a2bc46e5.mirbase21.mirnas.quantification.txt	57f41bc950a2880fc23b80f02d926712	50282	validated
3dcd77b8-bbc4-400c-b644-9b22a1673579	b91e7d71-7fdd-4984-8428-c9d8210b7a51.mirbase21.mirnas.quantification.txt	b3967d89b98cf59f80539dc0be9bb85a	50205	validated
3ddb0fb7-b469-4132-9c9e-8e410cabca50	12d564df-6827-4388-a2a6-3ffc2718dbbd.mirbase21.mirnas.quantification.txt	c9b9ac54b8f3b5526deb3e056eba6f00	50154	validated
3de2e5b4-fdde-4b37-91e7-21a72ccc97f9	cc21ad4b-183c-490b-80ab-ec24348b7eab.mirbase21.mirnas.quantification.txt	c9706844f4fb1da2a32c57aa28ec771b	50269	validated
3de54c54-c05b-451f-8808-ee33ac4a04eb	7940cedd-7796-4e10-a4bf-aa5c3f5c36db.mirbase21.isoforms.quantification.txt	103ca7987bb3cba630a7093c7f2dda9a	281723	validated
3df32d9f-ac9b-4775-879a-b1b91dc003a9	f4053e5c-6979-49bb-900c-36e34025382f.mirbase21.isoforms.quantification.txt	576b582ee86910a90ad5bff26c49e159	435768	validated
3df46342-b06f-46bf-8757-762eec5fee57	6bc4b66a-5966-4d82-8fdb-c35785e0df41.mirbase21.isoforms.quantification.txt	66d01b2bd69bc358610aac3a19a17614	471181	validated
3dfe577b-538f-48eb-b70c-d60a3d357ae7	262a75ee-f2c4-420e-bd54-51aa896028f5.mirbase21.mirnas.quantification.txt	d690dcc20f50506d52ab3d264b3f55e0	50496	validated
3e018a21-d95d-4db0-b3b0-02f3a326601d	790380d2-d59f-43b9-8825-3a58bf336ae8.mirbase21.isoforms.quantification.txt	0ab9db10cec99ac8f026364bd8fb8e84	299778	validated
3e02864e-60f1-4c27-8654-b7e4a9d85c41	c44e11e5-d757-4138-8774-54c27ed28c39.mirnaseq.isoforms.quantification.txt	ae7bf268ca7d0ac7029a6d66f07b0a73	717360	validated
3e0ae703-0d08-4541-85bd-2bd21dbce419	ab5fa5c6-04b2-4c19-af17-1af4e55de57a.mirnaseq.isoforms.quantification.txt	ee3ca0a093701151e140a967d3793469	870411	validated
3e0b0709-26e4-48f3-b4c5-c5f3c2e879fd	4533056e-4862-419a-a527-bb23604f6080.mirbase21.mirnas.quantification.txt	ce04f374fcb93f34318e94d99e19289e	50084	validated
3e0cc1f7-5b08-4ccb-a42b-118a830faeeb	ee651673-2a83-47a6-a828-be1b66083893.mirbase21.mirnas.quantification.txt	bbc766e4d3cea732dbc209242a66c9ba	50132	validated
3e0cc274-a0bf-4fb7-a20b-a884aa60d56d	354872f0-cdae-4c0d-8480-cdb607884751.mirbase21.mirnas.quantification.txt	140ea877fd3d45d387ee4f814e7a7d1f	50354	validated
3e16423f-121f-4b15-80a5-76ec1a99ef49	86e6bb39-2e99-460d-98a0-5cd1fe4f0927.mirbase21.isoforms.quantification.txt	5093cd6648ccfeda1a9b7612d4b01cb4	383205	validated
3e1bbdb6-3875-4a57-80dd-ca46308fbd79	720acb59-cdc4-4c25-bd4d-d07df92e2af6.mirbase21.mirnas.quantification.txt	7f2c9029322955ef1e8a0f6076243d15	50296	validated
3e21a31e-1734-4cd9-a5bd-3b8fd3de1dfe	2000af64-17c0-4d98-89de-79a3a7af4340.mirbase21.mirnas.quantification.txt	3000e946bed0ff40434829cb8e925d8e	50414	validated
3e2aeba4-c93e-466d-8d93-014737a2f7ab	bf33951b-0e7b-4af6-a682-91c5b64379ba.mirnaseq.isoforms.quantification.txt	be2600b95471752d1b19b48ab3aa410c	880083	validated
3e32a18d-5972-4ebb-b02c-198a63d16fd3	015f3e81-5fbb-4e29-a0dc-82b7cac3dd04.mirbase21.mirnas.quantification.txt	1b91cc21c9fc1b206f17ac088118ee26	50055	validated
3e3b98ff-7e0a-4a47-b29a-07fd66f95eb1	d763905f-19f8-4a8a-af72-a1efbb6159e8.mirnaseq.mirnas.quantification.txt	cb675aacc2ffbf968a4b1c02c8459020	50590	validated
3e4515c0-7bc9-43aa-817e-b8a5a681d6c2	2ec5d128-4d3f-4537-ad5e-75bc07da8e15.mirbase21.isoforms.quantification.txt	e7763dbd38c897e6ae9e4ed288241950	413826	validated
3e4b3c1f-cbb8-487f-9c9e-01291970ade3	03f9932a-cfee-4671-8128-0110f58168e8.mirbase21.mirnas.quantification.txt	c2265d16c089e29eebbd31ab449a2eac	50306	validated
3e4b6592-133c-4783-93db-0d5490d9bdd5	866463f7-1ac2-4531-abf3-598693cc6fd1.mirbase21.mirnas.quantification.txt	6734efaecd9ac593e955d1f08ff7165d	50201	validated
3e5b1dbf-e6e9-4789-99e2-21500e9d58cf	069fa8ab-7147-407a-8d0a-1a8a6ba8f1b2.mirbase21.isoforms.quantification.txt	dc2385bf5c7431e3f4f9daac101d731a	341813	validated
3e63b9f8-ca96-40ff-ad3f-b07aeaa9d6d4	900b448f-201f-4fde-b570-8256f4f1c1c1.mirbase21.isoforms.quantification.txt	0b7e2e7410e727f668824485c276e3d3	396539	validated
3e6b0e95-4710-4faa-8b51-499db7ca1d8b	0ad548ff-188d-404b-8589-cba9c88fde42.mirbase21.isoforms.quantification.txt	d77f7c2ec2d468efbc29dae8ea8bee92	466561	validated
3e6ce875-29b8-4290-800d-f85af957bb11	ed28f889-e470-402c-993c-fb4ada9c6e15.mirbase21.mirnas.quantification.txt	280494952e464562e6b1b39a38064c2e	50000	validated
3e75bf39-6c1e-460b-956e-3e999daa919c	b03df3ce-6f92-4383-8f9e-fc8bbbb77757.mirbase21.isoforms.quantification.txt	bf54994c1df061a966b7eeaef30a860e	326708	validated
3e768a9e-aa23-41e1-9473-6af50a6dfff3	0fd29c5b-3888-413a-8804-1342f55490d4.mirbase21.isoforms.quantification.txt	ee277d369da4168a19cb9f4bc2e53afd	323449	validated
3e824571-a3da-4d80-98d1-c161f569466d	d2a22372-6fd9-4aa6-88b0-7bebb8a156d8.mirbase21.mirnas.quantification.txt	084f55d730e0041c8cb711ceb224be60	50093	validated
3e886ae0-454f-4e26-b7d1-eab5e3c441e4	dd066d58-b438-44b7-811b-f44c8d679e5f.mirnaseq.mirnas.quantification.txt	505e214b00105ad677107b40968f95fb	50769	validated
3ea6ecc7-1e33-4a59-9ab0-0ea3df26ab68	2e455480-b0ab-443b-a807-79ba16d42e34.mirbase21.mirnas.quantification.txt	c4eedb18eb07248c4268e3879a0b3e47	50187	validated
3eb4b284-f1f4-419f-a3ff-dcdc31adc824	c7400ee1-5f40-49e7-9d62-fedeb2999cf0.mirbase21.isoforms.quantification.txt	9c48ae17cebeb2ae742b4060437f3773	580912	validated
3ecf58fb-6420-4ebf-a5bf-988dc76bec74	aaf15c53-980e-4055-90ef-cec7ee472f29.mirbase21.isoforms.quantification.txt	028fab5e858f065765d56f2f4dbc9ed0	219001	validated
3ecf64b6-69a3-45da-8019-06c6f7e28644	6ee8d860-91ba-49bb-9d2a-2bc7a1b88a7c.mirbase21.mirnas.quantification.txt	e1e4f9006f6356fbde3001d788933d4a	50296	validated
3ed530d4-37d9-4473-a493-670433e65ca4	7b838017-fe03-4770-9fb7-febbbbf1f4d8.mirbase21.isoforms.quantification.txt	f91c45ac2e56342b6e650aaf1ea1956c	354278	validated
3ee89b9e-164b-4d44-b1df-ae152f953324	2be2b6f0-d375-4d39-a129-fe94fe047be7.mirbase21.isoforms.quantification.txt	e37261098a8c26cd89fd87108c37f551	352547	validated
3eeb8c3e-ce3a-4d0c-a766-2aa96c14fb7d	aeaebde8-5fbb-42ff-9201-7dbcb63987c4.mirbase21.isoforms.quantification.txt	fd655536f75782495f9db049bc6f7558	270106	validated
3ef8d2e0-14fe-438a-bbcd-d0382a4085de	774c79a1-2cc5-458d-8635-b26ba30318ff.mirbase21.isoforms.quantification.txt	1dd232a855feaf88e21e9c4beab03329	235958	validated
3f00d37e-8a05-4f83-ad53-effbf4bc6bc7	a0ef2675-aa5a-497b-b09b-8516dd55f259.mirbase21.isoforms.quantification.txt	c51827eb9fef6b5525042f6234aac4c8	314461	validated
3f0c486c-70c8-4537-a4cc-1ea2e302706d	a81ef833-4483-43ad-b94c-7dbf75a2939b.mirbase21.isoforms.quantification.txt	3e472af9e6c6c5da881439bc77fa2e6c	314163	validated
3f117030-f170-4430-9bab-98c7b36d71de	6abf035b-c4b7-4f11-b75d-73ca19dea554.mirbase21.isoforms.quantification.txt	91167f7d97a493ef6ca6a11ced477caf	341986	validated
3f147f26-6c1e-447c-955b-5fd3044c8d1e	c25c1a4e-3d00-4990-b044-1b972c59d810.mirbase21.isoforms.quantification.txt	0377ffdb783142d812c5e283eca682ce	395018	validated
3f266350-c748-4f6b-b7de-0c7e0e28d046	09701c30-ab4d-430b-8a35-e519fe42adaa.mirbase21.isoforms.quantification.txt	2c3a851910c71b7858f8be3b19c16c19	313214	validated
3f3a7179-1d41-429f-8d62-02b868842ec5	92a19b83-7ebd-4d43-8f7d-3b0d2e41dfa6.mirnaseq.mirnas.quantification.txt	1521cb51797b7a02ec465afb19621268	50643	validated
3f3cae4d-3440-41fd-9a19-01f841920b08	4087616c-bd09-4c80-b226-3cb790d2a70f.mirbase21.isoforms.quantification.txt	9ef445537699d60a3a3105bef159999c	480617	validated
3f44fd36-b453-4d7e-b727-5db8eadf24f5	7114b0e8-2e8d-4fca-a9c7-719d066e5e9f.mirbase21.isoforms.quantification.txt	4acf8e2806cfe676886a364f66c719f6	354388	validated
3f460a1a-f1dd-4c11-95b1-f5757a8e7cc4	54518ec6-e4d3-4af5-9c0a-1494cc61b0fb.mirbase21.mirnas.quantification.txt	970a9dae627b1d8e1c3446efaba409a9	50361	validated
3f4f8737-1f99-4d6a-b995-6f6821648cbe	71167de0-0e39-4fe7-8d9e-90833bcd66f7.mirnaseq.isoforms.quantification.txt	c1092e89ab6c6afd2db67c50769e9dc0	876622	validated
3f543d08-e293-4892-b2f2-810a937898c1	bda0acf7-f1dd-4ef0-ad3f-dd3da5cbd4f3.mirbase21.mirnas.quantification.txt	999ce90fd93a74efc196e7307aeb13ce	50067	validated
3f550b8e-4afd-46fd-aae1-44c5cc81b320	cf8026b1-84f4-4db5-9707-7ea25c6cdad3.mirbase21.isoforms.quantification.txt	c0aa456de7947ce2f8349af17a3a8810	315244	validated
3f57f1de-1c0b-4613-9c6e-4918493a5bbc	14e41141-da72-4939-a056-f3589b5c7663.mirbase21.mirnas.quantification.txt	b1098ab2cf19eaed412c30d9f44b5d0c	50249	validated
3f5ad0e5-ab95-4c1e-8dfe-09cab1d1500c	39dab348-19b4-40df-bb1d-081d251f6e3e.mirbase21.isoforms.quantification.txt	76e5064f676cf77b418c9aa1af404c37	387486	validated
3f62a848-34a3-47a6-9253-1aee7dd08b68	3c592573-3d00-4cf2-932c-6c98b7a30907.mirbase21.isoforms.quantification.txt	f5b0ab8685856f64cb6faee993e76293	348688	validated
3f6d123d-1056-4e3c-9f94-27270ec89a7c	69dc8c3b-f643-45e4-b93b-c6ad7662151c.mirbase21.isoforms.quantification.txt	98fa649464e725df34a2124ab211c57d	412695	validated
3f7066b5-1891-4254-82ce-5874abc7bf5e	030a6f05-69b2-4279-8201-bb49155fd746.mirnaseq.isoforms.quantification.txt	e432bec60155126df80458837c53e205	749780	validated
3f79a3e3-f81a-47ed-ad90-46bad06dd9a8	3275c550-2ced-41ea-9099-11a5b4d56011.mirbase21.isoforms.quantification.txt	c59abbacec9efc0e93b12ae0663661e4	280123	validated
3f8d017c-8ad0-4939-ada3-6c476e0f224a	d8b5ec31-4a05-48cc-b238-9111877266c4.mirbase21.mirnas.quantification.txt	d5e87a65f9902544423c9e2a2da133a3	50328	validated
3f909260-514c-4ca9-9187-9ffb96ad9375	9ce2fd1e-6799-440b-a8db-c5bea3d20371.mirnaseq.mirnas.quantification.txt	7b56742031eef6b3f12a348c7326ce66	50820	validated
3f94d588-e8b9-413f-9617-f6fd22138241	85cec361-295f-4d99-886a-2c4e576a9be4.mirbase21.isoforms.quantification.txt	cd5357d3ed2190ddedaa1ffaab735bc8	281044	validated
3f9a0ce5-5a46-4aab-83f8-bcd2c66b9a7b	20e73e23-8816-42f4-bd15-622579942c83.mirnaseq.isoforms.quantification.txt	0a60da9078c79973f598b7fd02e09145	848446	validated
3f9ce2cd-534d-42da-a7dd-d1859bac4200	a3eef6f3-1075-4d99-a880-4f6b3d1d9baa.mirnaseq.isoforms.quantification.txt	53ea63b6bf76a13d1bbb94005947418e	912026	validated
3fa554d8-8c63-4dc4-b35b-1a53ab247051	bcf62ead-e26a-4660-a331-f4ae4a7bb6b6.mirbase21.mirnas.quantification.txt	1a6df509487cf082d3aa2f8ebee32016	50040	validated
3fbc5b6f-6f84-4b81-ad5d-5436edaecc1b	700a6455-a8e2-46c8-b49f-409f83ac853f.mirbase21.isoforms.quantification.txt	45ce9e581ff072d1d84f2feedc3e40f1	551420	validated
3fc51234-de8d-4a60-aac1-70c29b9f8042	d39e5b48-76bc-405e-986d-ba38d8ff23fc.mirnaseq.isoforms.quantification.txt	d6f695084a1bc461257fdd48250eb857	950897	validated
3fc9c687-4ffb-4c21-a444-6a35ca298250	5c8b85ff-731d-4b35-9cd8-cd2a45b2f4d8.mirbase21.isoforms.quantification.txt	e9a4562bce87af2f79c256b4b429135d	389250	validated
3fdbe5d4-147b-4065-ab36-e3ac551308d8	2b981b91-52c5-42a0-8c48-fe2ae22a010c.mirbase21.mirnas.quantification.txt	559c95dbe6fa59ed523183049ba9f19a	50365	validated
3fe3df50-abe1-4efe-b98b-2d1d9a483656	fb39bbcb-358c-479c-95cb-d6216d380ca3.mirnaseq.mirnas.quantification.txt	c3cf4d1fb05d84fcc985aac86c06de68	50789	validated
3fe41f98-3b1d-4049-8ebe-6f9a66b45cfa	c5f38ccf-a403-4687-bc9c-473f6454ffb6.mirbase21.isoforms.quantification.txt	896e8453140e30158857ab92250a72bc	320354	validated
3fe58253-ebb7-4dca-adbc-9c4f427078b6	9f5c82a1-ebc5-406b-b87b-a75da188881c.mirbase21.isoforms.quantification.txt	16eed32fcc053490c57339effcde99f6	553665	validated
3feba531-092c-48a2-8966-8b3454acb88c	aaf4a744-fc5e-418b-9de8-80c4ca96fa31.mirnaseq.isoforms.quantification.txt	45e4eec8b6bac79b7b385596fcf141f7	798435	validated
3fed47c1-feca-45af-9987-b9de796e02f7	fbaf6056-f76c-4197-afb0-9bc1c328961c.mirbase21.mirnas.quantification.txt	82db415694c949ac8d637a5418d774d7	50322	validated
3ff7d4d4-6f6f-40c2-b249-43caca2ea240	1375c721-aaba-48b3-9216-e26dd9cb6ae7.mirbase21.isoforms.quantification.txt	e3014f87e290ba3a082083807341fb3d	318416	validated
3ffec9c2-c418-4099-bc8c-2c08f63d74e4	4bdb5cee-20e5-42a4-8772-2e3a7c99b306.mirbase21.isoforms.quantification.txt	35b22a9d9d46c6b1d17c63d982d0a9a9	422694	validated
4000c795-62fe-40ff-9174-c485c9065516	5fd9768c-c1e9-4f4c-bc1a-259925aa0aec.mirbase21.mirnas.quantification.txt	9bf3add1e3f149aed393ca3c00d5928c	50118	validated
40107e13-44d0-4a5b-92bc-9c4ea4cda7c1	275cc9ed-bc95-4238-a9ea-20f1d35e33e5.mirbase21.mirnas.quantification.txt	0575ee6aafefe3b388dcdc166f89cf24	50155	validated
4016c7b2-c50f-4578-beb6-6c2d535b7d85	4ddda5d8-fa2d-430d-9929-c704d86789a1.mirbase21.mirnas.quantification.txt	ec95f514b5147e99fcb78e6a3d9aa2fc	50316	validated
401ead2e-9ce8-4d30-a136-40ea67058940	f05e10ca-d24b-4042-94d4-3a391204cabe.mirbase21.isoforms.quantification.txt	1386c2db0b6be56dc4df414389f9ddce	335323	validated
40214ace-4ae7-4961-be60-5634b9ea3130	7e00c831-60dd-45d0-8271-c293c6685658.mirbase21.mirnas.quantification.txt	b5a6cff01bdec5719c3f084547909fbe	50453	validated
402797e4-9e0a-4033-8eea-09941bdf092d	00856d1b-54dc-44c1-9a3d-ab3895b471c9.mirbase21.mirnas.quantification.txt	ca9360e55ba3aa50891ee2f11bcf67ad	50116	validated
4031d38e-705c-47a4-a2db-5cc0f4f32df5	5cc94cea-b687-404d-9f6b-b6f8e65ad41a.mirnaseq.mirnas.quantification.txt	85c1e55df002cd3d9cd4739692b4e64b	50748	validated
403643e5-ecf3-4e58-8adf-165abcf34412	4c8a1c64-1d2c-4dee-bbb0-4f08c6a037d9.mirbase21.mirnas.quantification.txt	c5c7f6b989cecbc870e810196346310e	50148	validated
403c6989-9e95-47be-b3e5-694b2ae75aa4	bc4066f3-fcd3-42ed-82ba-77dcd5822887.mirnaseq.isoforms.quantification.txt	afffcd0e72a9c0a67d42f79284e294db	577055	validated
40521a21-f377-4bf4-a9f4-abbac0b6e61d	d77e712b-0dcd-4922-9f83-b0bdc87675fc.mirbase21.isoforms.quantification.txt	1586a60afb1a8fba999c6b0767c5af4b	574031	validated
4054a92c-e4c6-4742-99fc-2e9bc0b99ed5	5af377ab-7c3e-4a8d-9583-51b667d82700.mirbase21.mirnas.quantification.txt	a2869b61b424a36491e8b5ca34b9b8dd	50129	validated
405d9a15-80c1-4ffd-bc6c-3c84dbe859af	8a521b67-a838-48cc-a80b-c8feb72c69e1.mirbase21.mirnas.quantification.txt	9533b2f44b2d1b024dd17b80dc0a8568	50261	validated
40625be3-2c8c-481b-a806-d5ba3deab6d7	ad1143a5-f8dc-47bc-8019-8df1188572a9.mirbase21.mirnas.quantification.txt	efe47ef5786770a70a97e2259f102095	50242	validated
4069bb03-8cfc-442c-a3b4-92e50937c522	65838490-dd11-4048-9e3a-85c9cb6f152c.mirbase21.mirnas.quantification.txt	39697efe26193aa7bd04af4f4d428f9b	50167	validated
406e11e1-781c-4c2a-bb81-a3edf77e3ad6	9a35d689-54e6-451f-bb5e-3703d9383c74.mirbase21.mirnas.quantification.txt	3180155c514d546af6edf5ae9bec6731	50233	validated
406e56dc-2682-41e9-a9cf-1f0daf14b65a	fa4ef4ff-702c-45ea-b69f-7cb3c6f14f67.mirnaseq.mirnas.quantification.txt	6438ac60c9756a09faf6da5ab737c237	50641	validated
4081ed05-34a9-4e88-8c0d-69ac360d9fac	aabefcb2-aa13-4517-925b-d860566f30fa.mirnaseq.isoforms.quantification.txt	fe6038a8bd32f9e2c667bb837257c101	982279	validated
4084da46-87a4-4366-9b6b-432646758e16	171f24e7-97a1-43fc-b8a1-4850440ae57c.mirbase21.mirnas.quantification.txt	1b634488e5d0d95758f89a1969201626	50443	validated
408ad264-995e-4ed8-b791-c787875b388d	89fc065c-1d8f-41fa-ae6e-8a45ef845846.mirbase21.mirnas.quantification.txt	508b2922a62df817dca8c88cfa0ece37	50102	validated
40933dff-088a-489c-bbad-ff39d8c72612	347e3e9b-cbc9-4d49-ab5f-d3d4a109e982.mirbase21.mirnas.quantification.txt	6d3894a22eb417d6599f87ad92279dc4	50320	validated
40937094-5005-4e59-a8a8-0aef9394e40a	25db2624-f869-4459-9975-a725b484a4dc.mirbase21.mirnas.quantification.txt	6f0794395425f9154f2743b175448db6	50437	validated
40952621-f0e1-4fd6-bf76-ed4f4c67fd5f	8a178b3e-179e-4c8b-8c7e-33c91a7d6335.mirbase21.isoforms.quantification.txt	7ec5eb182e2fd5db66737f10c58d69bc	458754	validated
409e07b6-3b6a-404b-a6d6-cf2bdc0ae5eb	16804f7f-9ddb-4dab-9410-588de05e2ec7.mirnaseq.mirnas.quantification.txt	99048d1a4e0f0eb5e47c27ccb07f6d3a	50696	validated
40a43b2b-a16f-4506-b410-cdce3f04ed57	850292f3-8cb6-43fb-80aa-fbcea27e6d43.mirnaseq.mirnas.quantification.txt	9e8345440708252689f055d096d09252	50655	validated
40b301ef-4f08-44b4-a1bc-56c263e00add	83b211ec-a952-4eb0-9229-04638b7b9c58.mirbase21.mirnas.quantification.txt	aabd6920d8c775e36787eede05e42889	50112	validated
40b43dfa-1299-4c11-b309-3ee7884c3930	ea66d60b-c21a-4899-997e-e54b733673a5.mirbase21.isoforms.quantification.txt	68857286f66a2a8cbfcd60ad969f3eb9	411115	validated
40b47d54-2086-492f-a767-b53f18b08869	4006babb-5517-43cc-804d-f8fbf9abbd22.mirnaseq.mirnas.quantification.txt	6b6f9369981fc336bb50ba4d2a4b9341	50717	validated
40b5b235-a8fb-49fb-bd09-c2779ee2a70c	68e91e63-e9ef-4403-a0f8-8961ffbdc162.mirbase21.isoforms.quantification.txt	c9dd17b20f2f99f7f32594f9100d783e	392102	validated
40bcce46-14ea-48e6-9d54-a2e6593fdfc7	7211caed-aa1a-43da-9349-203cd60f697c.mirbase21.mirnas.quantification.txt	9c65d69468ee15019afe1d9296e66495	50574	validated
40be4a61-eb4a-4cfa-b6a7-b25b48a0ad1d	6c3b56e5-e29d-44ab-ac5a-65268fe4f5f1.mirbase21.isoforms.quantification.txt	030aaae92a22781350b6e517433baab8	396847	validated
40c2931e-75f9-4091-9770-7fd06f3d1083	58006c06-10a6-4095-ad33-0cb5c86df1f5.mirbase21.isoforms.quantification.txt	c15965e7fa695f1228b84088059532a4	445449	validated
40c707e5-6a32-475c-80c1-ab34f21a48e9	52d3b089-565a-4bef-b256-bcf570335660.mirbase21.isoforms.quantification.txt	473ba4171a4e79894c5477036d7b8629	296172	validated
40d06eb9-04e1-4d85-9c1f-db4373f7148b	30999850-35be-418c-bdf4-1ffae1d5781c.mirbase21.isoforms.quantification.txt	ef231f414bf33f3df974453d994765ba	418684	validated
40d5bdc4-85ba-46e5-88cf-a8434f61d02f	7d78d160-a2e3-4994-8fd9-c39c1a36fb9e.mirbase21.mirnas.quantification.txt	826cb3080614024c5042071bdefc6d2e	50593	validated
40e70aae-b5e1-4260-a2a2-d551c01aecff	c3067acb-7db4-467c-b157-c742e75369b7.mirnaseq.isoforms.quantification.txt	fbe80f17de7cfc6268196f8281c8dc54	716527	validated
40f6c5a3-8807-428e-b0ab-70673377803f	39598a1c-cfa9-4660-b39b-0b17fc87443e.mirbase21.isoforms.quantification.txt	515620d52343776283afb87e30195b57	389553	validated
40f87c12-42bc-4439-a1ee-b55f9df04318	36bedbb6-2c15-42e8-9507-221b71a9ff12.mirnaseq.isoforms.quantification.txt	fcf5441a07f81b0dd42f1ec648d3fa96	787800	validated
410c0d5e-3905-452a-908e-51e5e34199f9	9fa544ba-4dc2-4331-bb18-d9336fcbea63.mirnaseq.isoforms.quantification.txt	f64c4b6b47a851b3a306ae2725d73640	882942	validated
